popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
31,0.974,0.188,250413.0,0.147,0.905,3,0.112,-18.623,0,0.0356,25879,0.0765
16,0.772,0.719,166560.0,0.641,0.0,0,0.735,-6.193,0,0.925,5282,0.446
30,0.847,0.487,307107.0,0.57,0.0,1,0.884,-17.735,1,0.944,22282,0.131
44,0.883,0.668,,0.664,0.0,2,0.487,-9.375,1,0.915,24258,0.577
70,0.319,0.68,205263.0,0.62,1.14e-06,3,0.158,-5.117,0,0.0607,24757,0.537
43,0.75,0.381,,0.257,0.0,3,0.131,-12.312,0,0.0472,15840,0.315
54,0.632,0.594,392800.0,0.451,0.0,10,0.0799,-8.853,0,0.0316,5579,0.229
31,0.849,0.471,,0.77,0.0,5,0.95,-11.247,1,0.957,18431,0.207
14,0.949,0.184,347280.0,0.167,0.168,0,0.1,-14.766,1,0.0435,17725,0.139
51,0.0113,0.593,240200.0,0.903,0.000315,8,0.0449,-5.537,1,0.0581,2539,0.614
51,0.152,0.839,187108.0,0.511,7.73e-05,11,0.403,-6.2,1,0.0711,678,0.734
21,0.956,0.284,,0.169,0.00148,0,0.156,-20.566,0,0.0932,20522,0.12
50,0.837,0.26,,0.261,0.0,7,0.249,-9.651,0,0.0358,9936,0.226
45,0.504,0.702,259973.0,0.551,0.877,3,0.0894,-10.883,0,0.0297,4684,0.638
36,0.51,0.769,,0.364,0.879,8,0.104,-14.68,1,0.0376,592,0.762
60,0.0254,0.595,212947.0,0.606,0.0,0,0.0912,-3.724,1,0.0577,7550,0.474
48,0.98,0.333,167160.0,0.131,0.152,1,0.113,-20.837,0,0.0311,23816,0.318
22,0.816,0.659,120573.0,0.59,0.0,8,0.655,-18.146,1,0.911,953,0.0555
58,0.186,0.752,212147.0,0.754,0.0,0,0.11,-5.061,0,0.133,20711,0.353
33,0.994,0.298,109333.0,0.0617,0.902,10,0.139,-25.451,1,0.0344,23505,0.0651
45,0.927,0.421,269553.0,0.278,0.000503,6,0.108,-11.973,0,0.0642,10800,0.286
61,0.0162,0.678,215177.0,0.748,0.0,4,0.153,-5.174,0,0.145,12328,0.445
51,0.249,0.405,,0.695,0.00703,5,0.22,-10.864,1,0.0369,14126,0.257
33,0.808,0.245,,0.371,1.08e-06,8,0.307,-7.88,0,0.039,15535,0.387
58,0.105,0.803,203180.0,0.743,2.12e-06,4,0.099,-3.602,1,0.0681,2101,0.674
26,0.864,0.604,172853.0,0.909,0.0,4,0.736,-8.35,0,0.917,4497,0.109
47,0.709,0.637,,0.303,4.53e-06,3,0.273,-16.793,1,0.042,1186,0.82
42,0.958,0.779,,0.102,0.876,0,0.124,-15.588,1,0.0448,25273,0.413
68,0.209,0.62,224880.0,0.418,0.0,3,0.111,-9.131,1,0.237,25189,0.301
43,0.99,0.394,196667.0,0.0962,4.65e-06,7,0.122,-13.875,1,0.0362,3462,0.212
59,6.07e-05,0.215,315453.0,0.911,3.47e-06,0,0.183,-4.715,0,0.0394,15445,0.47
10,0.888,0.164,281000.0,0.125,0.00192,8,0.0742,-14.251,0,0.0421,26227,0.0349
25,0.77,0.474,233733.0,0.878,0.0,9,0.928,-11.186,0,0.943,26227,0.405
50,0.69,0.638,147920.0,0.633,4.6e-05,3,0.0927,-9.965,0,0.0479,15293,0.483
67,0.00558,0.784,171818.0,0.586,0.000286,4,0.106,-3.417,0,0.187,26227,0.656
47,0.28,0.732,297960.0,0.351,0.0,11,0.5,-8.916,0,0.0429,26227,0.415
59,0.00171,0.449,269307.0,0.776,0.0,5,0.0698,-5.594,0,0.0322,11822,0.198
60,0.229,0.453,,0.72,0.0,1,0.0886,-6.789,1,0.0252,26227,0.586
38,0.0613,0.455,181787.0,0.872,0.0238,10,0.134,-3.915,0,0.0462,23481,0.699
36,0.47,0.422,303388.0,0.289,0.839,3,0.0782,-13.669,1,0.0469,3631,0.0392
2,0.963,0.389,178000.0,0.309,0.634,3,0.908,-16.235,0,0.075,7485,0.338
41,0.52,0.726,,0.479,0.321,2,0.139,-12.996,1,0.0274,21920,0.647
39,1.75e-05,0.415,326427.0,0.889,3.61e-05,1,0.287,-4.914,1,0.0405,12060,0.448
45,0.78,0.677,205787.0,0.157,0.0,10,0.129,-9.998,0,0.0317,7826,0.413
15,0.641,0.508,296720.0,0.693,0.0,4,0.726,-17.565,0,0.92,7642,0.198
77,0.686,0.654,252240.0,0.506,0.0155,2,0.155,-17.18,1,0.0535,6061,0.831
59,0.0134,0.903,254520.0,0.602,0.0,1,0.14,-5.429,1,0.336,25951,0.529
16,0.929,0.348,607827.0,0.132,0.296,7,0.246,-17.459,0,0.0422,7493,0.125
53,0.924,0.381,240000.0,0.153,0.00127,5,0.122,-13.145,0,0.0402,15353,0.218
40,0.033,0.539,,0.824,0.000132,6,0.0738,-5.344,0,0.0899,8822,0.0652
33,0.492,0.378,303787.0,0.541,0.00586,5,0.0989,-8.96,0,0.034,11734,0.603
62,0.134,0.696,,0.875,0.0,3,0.159,-3.682,0,0.0649,7205,0.772
27,0.269,0.238,87533.0,0.179,0.98,3,0.0702,-18.005,0,0.037,16965,0.0258
37,0.838,0.51,185333.0,0.375,0.0,8,0.115,-11.565,0,0.0297,26227,0.271
25,0.992,0.563,394320.0,0.00655,0.914,5,0.0703,-25.432,1,0.0979,18881,0.0563
27,0.981,0.381,376133.0,0.0992,0.773,7,0.164,-19.858,0,0.0475,10047,0.377
24,0.921,0.629,226680.0,0.111,0.00286,4,0.104,-16.108,0,0.0333,1681,0.295
44,0.914,0.7,397411.0,0.821,0.0,8,0.768,-5.086,0,0.94,9054,0.311
49,2.7e-06,0.387,115600.0,0.914,0.0,0,0.258,-10.101,0,0.0862,12604,0.556
53,0.000582,0.604,,0.577,0.0,11,0.102,-7.647,0,0.243,26227,0.315
46,0.04,0.91,238200.0,0.435,0.0,4,0.191,-7.157,0,0.361,23789,0.391
24,0.986,0.397,257480.0,0.026,0.0,5,0.372,-23.98,0,0.0484,26227,0.198
43,0.683,0.572,182267.0,0.47,0.969,8,0.381,-10.356,0,0.0285,2620,0.251
40,0.76,0.747,,0.63,0.0,4,0.861,-8.141,0,0.937,20621,0.964
13,0.835,0.483,,0.858,0.0,4,0.944,-14.566,0,0.843,26227,0.477
41,0.891,0.565,163347.0,0.798,0.0,4,0.935,-7.097,0,0.932,1533,0.535
26,0.458,0.56,339893.0,0.532,0.0444,3,0.218,-9.513,0,0.033,2282,0.756
41,0.902,0.211,159533.0,0.17,0.161,7,0.116,-18.854,1,0.0414,1252,0.0746
15,0.897,0.689,60293.0,0.442,1.11e-06,7,0.876,-14.24,1,0.838,15936,0.672
47,0.084,0.5,168300.0,0.248,0.0,7,0.107,-11.749,1,0.076,16703,0.316
11,0.95,0.444,97849.0,0.198,1.74e-06,11,0.577,-18.365,0,0.105,21938,0.714
43,0.287,0.674,286960.0,0.759,0.0,1,0.133,-6.336,1,0.317,22774,0.476
52,0.0107,0.876,175610.0,0.638,0.0,10,0.366,-7.022,0,0.326,20372,0.643
53,0.462,0.485,248907.0,0.577,0.0,8,0.0486,-9.98,1,0.0323,12189,0.286
35,0.945,0.292,239658.0,0.321,0.389,2,0.691,-10.84,0,0.0394,18291,0.0393
16,0.981,0.184,299096.0,0.12,0.0115,3,0.192,-15.3,0,0.0403,19778,0.0394
0,0.706,0.566,121000.0,0.00897,0.699,3,0.104,-22.69,0,0.0468,6800,0.652
16,0.974,0.161,190693.0,0.191,0.000154,8,0.106,-14.508,1,0.0423,18389,0.249
62,7.12e-05,0.507,,0.933,0.0,3,0.105,-4.7,0,0.0868,12059,0.714
60,0.0576,0.745,272707.0,0.675,0.0,0,0.0917,-5.109,1,0.183,24461,0.667
44,0.253,0.596,261000.0,0.345,0.000199,3,0.0641,-7.199,1,0.0261,19251,0.459
43,0.479,0.717,171598.0,0.356,0.0,3,0.114,-10.267,0,0.156,2729,0.119
52,0.00253,0.82,320172.0,0.568,0.0,10,0.07,-9.311,0,0.38,14978,0.674
42,0.423,0.626,124093.0,0.827,7.66e-05,5,0.15,-4.277,0,0.0447,21935,0.96
21,0.845,0.64,,0.607,0.0,10,0.883,-10.535,0,0.915,2423,0.563
58,3.39e-05,0.438,160173.0,0.73,0.553,11,0.0509,-7.105,0,0.0461,7400,0.705
56,0.541,0.545,225400.0,0.35,2.18e-05,10,0.122,-13.155,0,0.0264,25136,0.736
29,0.0569,0.52,338813.0,0.972,0.0269,3,0.0582,-2.567,0,0.0804,12327,0.7
49,0.339,0.557,174680.0,0.582,1.11e-06,10,0.131,-8.915,1,0.204,25280,0.287
6,0.982,0.618,128683.0,0.155,2.96e-06,6,0.696,-16.459,1,0.215,17224,0.378
51,0.907,0.462,226161.0,0.333,0.0,1,0.0588,-9.275,1,0.0455,25469,0.394
25,0.981,0.105,395280.0,0.0713,0.873,10,0.142,-25.104,0,0.0506,16469,0.117
16,0.754,0.63,269120.0,0.671,0.0,0,0.964,-6.073,0,0.95,13993,0.462
49,0.487,0.434,210320.0,0.393,2.73e-05,2,0.129,-7.738,0,0.0343,14394,0.127
32,0.00213,0.568,254560.0,0.944,2.51e-06,10,0.236,-3.133,0,0.093,4265,0.546
40,0.958,0.514,229576.0,0.0977,4.41e-06,6,0.69,-13.384,0,0.0494,7262,0.275
18,0.861,0.648,90733.0,0.951,0.0,2,0.785,-3.431,0,0.907,18067,0.563
31,0.542,0.408,228133.0,0.543,0.0,9,0.72,-7.079,0,0.0656,3622,0.634
15,0.962,0.237,287560.0,0.111,0.000102,7,0.21,-19.58,1,0.0582,19510,0.0426
39,0.571,0.871,225933.0,0.711,2.29e-06,4,0.102,-5.775,0,0.0409,5970,0.96
58,0.923,0.521,180093.0,0.237,0.0,10,0.144,-12.535,0,0.051,11439,0.58
55,0.0469,0.791,184505.0,0.75,0.0,11,0.109,-3.978,0,0.0689,11662,0.729
43,0.0641,0.504,,0.688,6.63e-06,3,0.382,-7.713,0,0.0271,17,0.653
55,0.428,0.87,451530.0,0.531,0.0,8,0.0798,-6.471,0,0.0992,10,0.315
29,0.132,0.765,255773.0,0.383,0.307,9,0.0922,-13.602,1,0.359,15118,0.666
15,0.99,0.337,122773.0,0.161,0.000138,10,0.11,-16.309,0,0.127,26227,0.183
56,0.0587,0.644,,0.945,0.0,10,0.184,-3.534,0,0.0717,23399,0.573
0,0.971,0.197,,0.0795,0.875,7,0.122,-32.081,1,0.0429,5401,0.623
10,0.766,0.595,228720.0,0.574,0.0,4,0.794,-16.322,0,0.927,2951,0.66
11,0.798,0.588,304040.0,0.51,0.0,4,0.823,-8.6,0,0.938,26227,0.634
47,0.432,0.852,227327.0,0.52,0.0,4,0.487,-7.584,1,0.484,20316,0.722
37,0.536,0.4,615181.0,0.371,0.918,4,0.0772,-11.718,0,0.0502,26227,0.22
32,0.0988,0.812,231947.0,0.755,0.0261,11,0.127,-4.119,0,0.0573,26197,0.853
31,0.481,0.614,279173.0,0.257,0.0156,2,0.0801,-14.011,1,0.0439,8196,0.28
51,0.367,0.429,294640.0,0.597,0.000129,10,0.138,-6.957,0,0.0367,12715,0.131
68,0.139,0.768,225960.0,0.62,0.0,5,0.521,-7.399,0,0.0658,8426,0.589
24,1.87e-05,0.309,230133.0,0.966,2.95e-06,4,0.326,-3.838,1,0.13,26227,0.334
51,0.0683,0.796,,0.365,0.0,0,0.0817,-5.495,1,0.0435,8887,0.22
65,0.0269,0.393,,0.767,0.0,5,0.27,-3.685,0,0.0337,9425,0.506
32,0.134,0.541,183707.0,0.54,0.0,9,0.445,-10.7,1,0.166,8972,0.643
33,0.509,0.294,294600.0,0.244,0.912,5,0.0978,-17.235,0,0.0383,4568,0.063
65,0.378,0.891,191771.0,0.385,0.125,1,0.0905,-8.821,1,0.27,24043,0.417
51,8.96e-06,0.268,175760.0,0.959,4.75e-05,5,0.0775,-6.076,0,0.0914,13408,0.466
39,0.5,0.684,143547.0,0.482,0.0,3,0.135,-10.544,0,0.0487,20801,0.669
63,0.46,0.649,203843.0,0.568,0.0,1,0.0933,-10.051,0,0.0496,4378,0.325
15,0.813,0.424,,0.524,0.0,2,0.615,-20.488,1,0.929,26227,0.206
30,0.248,0.715,299907.0,0.512,0.115,2,0.0836,-10.248,1,0.0324,26227,0.766
40,0.859,0.295,239813.0,0.251,0.0,0,0.211,-10.778,0,0.0326,26227,0.319
52,0.202,0.735,357401.0,0.437,0.0655,11,0.0872,-10.722,0,0.0304,6861,0.196
17,0.835,0.572,,0.679,0.0,3,0.79,-13.194,0,0.949,23456,0.564
81,0.00836,0.818,222640.0,0.705,0.00233,9,0.613,-6.679,0,0.177,9976,0.772
7,0.96,0.242,194200.0,0.43,0.000261,6,0.608,-10.233,0,0.0398,8941,0.348
67,0.007,0.746,233705.0,0.647,0.0,11,0.156,-6.388,0,0.052,3145,0.196
48,0.306,0.72,339013.0,0.65,0.0,8,0.0836,-5.156,1,0.245,11750,0.253
11,0.72,0.487,,0.959,0.0,4,0.852,-5.907,0,0.903,17909,0.347
13,0.749,0.383,276920.0,0.952,6.27e-06,0,0.947,-10.627,1,0.911,24663,0.241
44,0.719,0.435,231453.0,0.405,0.0,8,0.138,-8.446,1,0.0475,13452,0.679
37,0.896,0.589,285720.0,0.261,0.845,1,0.107,-11.958,0,0.035,22319,0.313
59,0.177,0.67,218445.0,0.868,0.0,1,0.666,-6.738,1,0.202,10418,0.679
30,0.983,0.538,,0.0687,0.766,6,0.155,-24.358,0,0.0537,3020,0.601
49,0.726,0.611,199311.0,0.355,0.0,3,0.104,-7.577,1,0.154,21466,0.221
0,0.899,0.67,166314.0,0.67,0.0,8,0.974,-11.134,0,0.951,4476,0.438
56,0.023,0.758,273438.0,0.433,0.00133,9,0.0454,-8.607,0,0.0317,7778,0.515
43,0.000238,0.536,448235.0,0.922,0.496,2,0.122,-6.135,0,0.0465,1846,0.431
28,0.551,0.334,105253.0,0.67,0.467,3,0.144,-8.603,0,0.0573,14072,0.617
52,0.976,0.576,146627.0,0.0941,0.000275,8,0.109,-14.713,1,0.0457,26227,0.151
6,0.98,0.282,125907.0,0.222,0.92,8,0.334,-18.114,0,0.0475,16120,0.244
43,0.00605,0.571,170288.0,0.73,0.869,11,0.263,-8.444,1,0.128,14226,0.645
37,0.791,0.193,138815.0,0.507,0.0,9,0.22,-11.228,0,0.0384,18117,0.64
23,0.995,0.391,173028.0,0.00584,0.905,9,0.072,-31.873,0,0.0573,26227,0.154
60,0.051,0.716,199013.0,0.621,0.0,2,0.307,-6.626,1,0.22,10773,0.644
67,0.428,0.793,184005.0,0.488,0.0,5,0.0823,-5.807,1,0.0462,26227,0.5
7,0.968,0.171,722000.0,0.112,0.938,11,0.815,-23.58,0,0.0359,22119,0.0343
32,0.032,0.676,,0.859,0.000194,2,0.334,-5.81,0,0.0662,26227,0.804
13,0.852,0.304,187120.0,0.262,0.0,10,0.243,-16.491,1,0.0558,26227,0.864
32,0.0239,0.533,151173.0,0.964,3.05e-06,2,0.0948,-3.042,0,0.0919,6896,0.652
71,0.606,0.832,225103.0,0.439,5.45e-06,7,0.11,-9.594,1,0.0996,11308,0.53
62,0.0684,0.907,159833.0,0.683,7.18e-06,8,0.0834,-8.079,0,0.349,23019,0.342
22,0.986,0.437,264392.0,0.0787,0.881,10,0.114,-15.904,1,0.0416,26227,0.42
40,0.629,0.688,151520.0,0.464,0.785,8,0.0818,-9.108,1,0.0557,26227,0.677
61,0.0343,0.779,198347.0,0.834,0.0,10,0.0886,-2.773,0,0.162,26227,0.8
68,0.156,0.835,196087.0,0.527,0.0,5,0.121,-5.48,0,0.295,8174,0.292
32,0.88,0.562,137800.0,0.347,0.0709,10,0.136,-9.546,0,0.0411,10817,0.48
15,0.973,0.247,435067.0,0.0439,9.21e-05,11,0.186,-22.467,0,0.0481,18255,0.0743
50,0.224,0.677,198880.0,0.525,0.0,10,0.172,-9.404,1,0.0483,22114,0.924
35,0.939,0.278,202680.0,0.499,0.814,8,0.068,-11.658,0,0.0389,13602,0.878
17,0.915,0.544,,0.805,0.0,7,0.645,-9.459,0,0.898,5835,0.337
47,0.992,0.338,244933.0,0.0271,0.914,6,0.101,-22.572,1,0.0455,26227,0.0477
36,0.23,0.284,,0.306,0.0971,10,0.113,-11.771,0,0.0313,6144,0.0611
70,0.313,0.667,236120.0,0.423,0.0,0,0.193,-7.146,1,0.0822,6607,0.156
56,0.159,0.515,204219.0,0.889,0.0,1,0.318,-4.7,1,0.345,8912,0.379
44,0.168,0.637,308240.0,0.844,0.0,2,0.301,-10.714,0,0.0686,26227,0.481
49,0.371,0.536,,0.406,0.0,0,0.113,-11.596,0,0.129,5139,0.0887
34,0.331,0.767,227440.0,0.76,0.848,8,0.0707,-9.975,1,0.0274,3146,0.94
27,0.978,0.265,,0.114,0.786,9,0.0985,-25.505,0,0.0626,26227,0.363
51,0.00012,0.292,193813.0,0.984,3.77e-05,8,0.355,-2.369,0,0.173,25885,0.503
14,0.985,0.183,113000.0,0.0317,0.149,4,0.0936,-30.011,1,0.0527,1954,0.0529
52,0.256,0.683,202926.0,0.427,0.000893,7,0.134,-9.58,0,0.214,17412,0.437
24,0.158,0.551,257067.0,0.833,0.0,8,0.886,-5.978,0,0.0912,23929,0.649
46,0.717,0.452,303870.0,0.42,0.0,3,0.0946,-7.51,0,0.0258,18017,0.203
54,0.0321,0.5,216292.0,0.783,7.9e-05,7,0.0853,-7.73,1,0.0643,24599,0.189
0,0.838,0.134,153866.0,0.0937,0.00878,0,0.206,-16.05,0,0.0377,21667,0.175
73,0.506,0.744,328293.0,0.545,0.0977,3,0.0649,-9.361,0,0.0297,25475,0.346
60,0.0119,0.582,,0.914,0.000408,2,0.201,-4.097,0,0.0573,26227,0.268
33,0.257,0.767,,0.79,1.01e-06,8,0.152,-5.495,1,0.0846,3947,0.876
61,0.0519,0.291,196187.0,0.493,9.15e-06,10,0.101,-9.461,0,0.028,26227,0.183
52,0.0121,0.68,332133.0,0.39,0.0854,11,0.105,-13.239,0,0.0546,26227,0.679
30,0.965,0.673,177293.0,0.195,0.132,8,0.142,-13.233,0,0.0451,5825,0.465
39,0.16,0.721,209633.0,0.436,2.42e-06,3,0.131,-11.906,0,0.0546,5240,0.294
16,0.858,0.129,316707.0,0.174,0.0413,5,0.105,-16.912,0,0.038,23503,0.0394
35,0.776,0.649,336667.0,0.379,0.00167,9,0.128,-13.034,1,0.0465,18812,0.708
49,0.0343,0.638,166907.0,0.741,0.0,4,0.0761,-6.012,1,0.292,15142,0.702
43,0.344,0.73,268507.0,0.9,0.46,2,0.0726,-5.41,1,0.0491,26227,0.916
24,0.0381,0.912,322347.0,0.573,1.23e-05,3,0.0475,-6.898,0,0.0398,25348,0.872
66,0.198,0.787,183253.0,0.508,0.0,9,0.0834,-7.786,1,0.137,21067,0.457
40,0.87,0.574,216827.0,0.742,0.0,1,0.763,-7.898,0,0.893,19388,0.668
67,0.0725,0.805,,0.496,0.016,11,0.103,-7.294,0,0.103,13088,0.299
7,0.798,0.368,,0.12,0.0,10,0.814,-23.186,1,0.0529,23778,0.133
57,0.344,0.819,214206.0,0.751,1.27e-05,0,0.425,-3.175,0,0.0459,1878,0.858
51,0.403,0.37,193973.0,0.415,0.0,5,0.123,-5.458,0,0.036,14995,0.24
69,0.062,0.536,191942.0,0.721,0.0,1,0.824,-6.44,1,0.386,4492,0.393
0,0.989,0.217,106240.0,0.00171,0.626,5,0.121,-43.025,0,0.0416,21358,0.0647
53,0.0205,0.549,238040.0,0.606,0.0,9,0.167,-5.404,0,0.0318,20371,0.261
70,0.822,0.149,293120.0,0.206,0.000649,6,0.115,-13.888,0,0.0323,19488,0.264
42,0.136,0.567,222227.0,0.745,3.71e-05,10,0.0639,-4.877,1,0.0722,9859,0.341
51,0.557,0.796,223240.0,0.477,0.0,0,0.105,-6.929,0,0.192,18327,0.82
43,0.493,0.605,169270.0,0.564,0.0,6,0.475,-7.107,0,0.0353,5218,0.513
32,0.992,0.373,299373.0,0.151,0.864,1,0.107,-19.745,0,0.0365,26227,0.373
15,0.691,0.533,265816.0,0.846,0.0,5,0.962,-11.627,0,0.898,3952,0.477
24,0.942,0.111,800907.0,0.0615,0.833,6,0.108,-25.822,0,0.0452,17881,0.0368
43,0.042,0.688,185747.0,0.723,0.874,0,0.196,-5.259,1,0.0463,14367,0.959
31,0.348,0.332,181776.0,0.712,0.0141,0,0.0831,-10.461,1,0.145,9390,0.374
45,0.308,0.594,,0.367,0.0,11,0.0392,-13.897,0,0.0659,25935,0.235
59,0.122,0.811,203763.0,0.507,5.64e-06,7,0.106,-8.636,1,0.0538,1077,0.159
65,0.95,0.37,247493.0,0.174,0.0029,7,0.11,-19.316,1,0.0377,23941,0.181
53,0.00153,0.488,,0.995,0.0,4,0.911,-3.096,1,0.108,23083,0.679
35,0.8,0.239,,0.258,0.892,10,0.0624,-12.888,1,0.0299,24608,0.117
0,0.828,0.289,44307.0,0.0548,3.2e-06,9,0.112,-27.126,0,0.0426,7525,0.217
45,0.301,0.757,146213.0,0.679,0.0,1,0.303,-7.136,1,0.356,23185,0.895
63,0.139,0.687,207013.0,0.604,0.0,9,0.203,-5.005,1,0.0663,19060,0.308
33,0.959,0.37,675395.0,0.398,0.905,9,0.134,-11.705,1,0.0337,3854,0.27
47,0.868,0.26,691348.0,0.166,0.852,0,0.0745,-14.685,0,0.0328,26227,0.0634
49,0.0496,0.857,267360.0,0.634,0.0,5,0.329,-7.271,0,0.239,13980,0.834
49,0.399,0.682,256972.0,0.486,0.0022,3,0.087,-9.976,1,0.0426,13909,0.357
66,0.0572,0.573,259720.0,0.712,0.0,3,0.167,-5.976,0,0.0732,10304,0.346
43,0.444,0.793,202470.0,0.449,0.917,10,0.0632,-11.815,1,0.0293,2125,0.536
58,0.0566,0.694,192707.0,0.504,0.0,9,0.178,-6.881,0,0.131,25680,0.605
33,0.692,0.73,260760.0,0.32,1.89e-06,10,0.11,-10.989,0,0.0327,3988,0.436
21,0.881,0.592,,0.516,0.0,4,0.21,-14.165,0,0.95,26227,0.552
67,0.164,0.658,188373.0,0.788,0.0,11,0.117,-5.944,1,0.0437,4224,0.468
55,0.0109,0.682,263547.0,0.723,0.0,4,0.406,-4.628,0,0.211,19830,0.365
56,0.868,0.483,239640.0,0.0906,0.00105,11,0.096,-18.659,1,0.0346,26227,0.12
26,0.978,0.216,130480.0,0.0512,0.00087,7,0.604,-20.776,0,0.0492,15070,0.0849
11,0.78,0.572,126747.0,0.454,9.53e-05,3,0.232,-11.983,1,0.844,26227,0.171
73,0.44,0.52,230240.0,0.594,0.0,2,0.185,-8.81,1,0.462,7653,0.393
64,0.0133,0.546,255400.0,0.878,0.0,10,0.135,-5.137,0,0.0525,5156,0.35
70,0.219,0.701,144333.0,0.261,0.0,3,0.0821,-19.846,0,0.0938,25379,0.89
36,0.995,0.355,174453.0,0.0762,0.859,0,0.0953,-23.119,0,0.0336,1423,0.0937
73,0.579,0.489,213707.0,0.505,0.000333,1,0.104,-8.022,1,0.117,13419,0.337
76,0.415,0.578,215671.0,0.588,0.0,3,0.114,-4.92,1,0.255,19307,0.3
65,0.006,0.572,214360.0,0.864,8.06e-06,10,0.217,-5.099,1,0.0395,1611,0.667
46,0.226,0.535,131462.0,0.569,0.328,4,0.0755,-12.043,0,0.304,26227,0.311
34,0.00232,0.218,279307.0,0.932,0.262,10,0.195,-11.744,0,0.0674,15420,0.233
62,0.111,0.741,266907.0,0.693,0.0,10,0.324,-4.991,0,0.495,14900,0.771
42,0.00279,0.454,264867.0,0.978,0.0,7,0.341,-4.788,1,0.127,13130,0.436
52,0.365,0.536,127667.0,0.7,0.000107,8,0.201,-4.284,0,0.141,13600,0.714
59,0.318,0.606,,0.435,0.00482,0,0.205,-11.458,0,0.0614,6497,0.376
15,0.605,0.709,187160.0,0.575,0.0,1,0.316,-9.939,1,0.836,26227,0.631
51,0.674,0.261,345013.0,0.458,0.00152,9,0.0854,-6.895,0,0.0307,15763,0.388
58,0.053,0.768,284000.0,0.807,2.99e-06,5,0.214,-5.508,1,0.106,3133,0.575
60,0.12,0.621,,0.585,1.91e-06,1,0.05,-5.632,1,0.0457,8405,0.668
10,0.974,0.282,,0.277,4.32e-06,8,0.677,-14.058,0,0.0687,13910,0.0877
23,0.94,0.266,897613.0,0.0365,0.543,3,0.111,-22.674,0,0.0419,10451,0.0686
31,0.0266,0.782,286000.0,0.683,0.0,0,0.0861,-6.407,1,0.0316,25297,0.698
55,0.0155,0.338,268040.0,0.983,0.000743,10,0.502,-2.429,0,0.18,1563,0.22
58,0.301,0.629,,0.579,0.22,1,0.116,-8.544,0,0.0255,1764,0.475
58,0.669,0.39,249520.0,0.335,0.0,9,0.0958,-12.717,1,0.141,18899,0.295
60,0.884,0.631,317693.0,0.309,0.00206,4,0.0439,-9.527,0,0.0302,26227,0.427
60,0.741,0.137,166525.0,0.291,0.448,2,0.0994,-10.619,0,0.0319,23208,0.202
13,0.985,0.146,297867.0,0.324,0.422,11,0.119,-13.369,0,0.039,25574,0.133
51,0.161,0.262,233227.0,0.567,0.263,0,0.225,-11.075,0,0.0344,14527,0.377
52,0.614,0.641,268867.0,0.393,0.00114,9,0.116,-12.945,0,0.0303,6005,0.193
38,0.142,0.607,196893.0,0.742,0.0,4,0.302,-4.941,0,0.0328,26227,0.844
30,0.00161,0.31,,0.944,5.29e-05,5,0.151,-5.122,0,0.136,15025,0.17
48,0.0326,0.502,,0.846,0.0,8,0.26,-7.263,0,0.0577,14804,0.69
12,0.971,0.469,,0.249,0.0,6,0.633,-15.398,0,0.246,24258,0.406
63,0.00652,0.547,,0.845,2.4e-06,9,0.0604,-5.293,0,0.0866,14884,0.67
31,0.382,0.679,605440.0,0.642,0.901,8,0.295,-14.377,0,0.0423,26227,0.8
26,0.786,0.665,65413.0,0.86,0.0,0,0.906,-8.302,1,0.941,21448,0.194
72,0.862,0.389,273000.0,0.302,0.00567,10,0.104,-12.485,1,0.0438,6504,0.234
12,0.974,0.269,124600.0,0.0624,0.00554,8,0.404,-31.108,0,0.0385,21758,0.162
60,0.0128,0.571,,0.58,0.0,8,0.108,-5.973,0,0.0379,11936,0.0607
30,0.967,0.176,188773.0,0.143,0.323,9,0.133,-21.009,1,0.0412,21539,0.0888
42,0.787,0.532,203294.0,0.301,0.000476,3,0.138,-9.403,0,0.0632,7235,0.0561
53,0.0581,0.324,204427.0,0.78,2.81e-05,3,0.144,-7.412,0,0.0655,2983,0.464
49,0.196,0.765,259773.0,0.634,0.0,7,0.161,-5.184,1,0.226,13454,0.276
62,0.0244,0.564,168094.0,0.668,1.15e-05,9,0.168,-6.578,1,0.0442,19587,0.32
59,0.316,0.627,235293.0,0.959,0.00576,10,0.112,-4.744,0,0.0298,2601,0.397
39,0.821,0.673,,0.339,0.0123,1,0.104,-13.01,1,0.0303,2321,0.591
10,0.843,0.623,,0.64,0.0,2,0.764,-9.034,0,0.888,22126,0.706
57,0.411,0.715,191765.0,0.672,0.000459,0,0.152,-8.155,0,0.127,23760,0.361
49,0.0249,0.947,431800.0,0.607,4.76e-06,1,0.0861,-10.58,1,0.202,204,0.732
49,0.872,0.561,260870.0,0.301,0.305,0,0.103,-10.896,1,0.041,9864,0.0594
10,0.982,0.0699,852907.0,0.0135,0.926,11,0.0724,-29.203,0,0.0456,18501,0.0297
47,0.0233,0.738,242188.0,0.849,0.0317,5,0.309,-6.246,0,0.0822,25026,0.872
51,0.602,0.553,227152.0,0.623,0.0,4,0.0893,-6.546,1,0.0393,9336,0.127
61,0.0278,0.854,210307.0,0.664,0.0,2,0.118,-4.88,0,0.085,26227,0.782
27,0.982,0.235,227000.0,0.194,0.03,0,0.0831,-17.475,1,0.0416,20449,0.103
10,0.964,0.365,,0.362,0.746,10,0.565,-12.51,1,0.0335,15988,0.294
